FID_1,X,Y,ID,Pb,Zn,Cu,SIGLE_PEDO,region_etm,GS
5331,224400,147900,21239K,35.2,169.252525253,,Aba1,2,4
5332,224400,147900,21239L,33.5,163.191919192,,Aba1,2,4
5811,223875,123875,234105,25.7410714286,93.0789473684,15.1935483871,(x)ADa,8,9
5759,221157,128659,231609,24.68,,15.8064516129,(x)Aba,8,9
5442,212967,124436,213403,21.2767857143,86.3483146067,11.9677419355,A-Gbp1,8,9
5797,211066,129180,233503,21.2767857143,93.0898876405,11.9677419355,Aba1,8,9
5350,216369,127269,212513,30.990990991,111.315789474,14.6559139785,A-Gbp1,8,9
5761,221375,128125,231709,,,16.1827956989,Aba1,8,9
5805,217104,121455,233A,11.0714277959,51.1063588734,10.1442625984,Aba1,8,9
5702,228549,134089,226A,18.520408551,78.4715588734,9.98688494262,Aba1,8,9
5356,234600,130100,21258D,,90.9696969697,,Aba1,8,9
5357,234600,130100,21258E,23.6,84.404040404,,Aba1,8,9
5358,234600,130100,21258F,,85.9191919192,,Aba1,8,9
5360,234100,130500,21258H,23.9,87.2323232323,,Aba1,8,9
5361,234100,130500,21258I,24.5,85.4141414141,,Aba1,8,9
5362,234100,130500,21258J,29.1,119.757575758,,Aba1,8,9
5443,212875,124548,213503,21.2767857143,87.4719101124,14.1182795699,Aba1,8,9
5853,214121,124922,235808,19.8,79.9887640449,16.311827957,Aba1,8,9
5680,222573,129844,225A,,60.7211588734,9.27868852459,Abp,8,9
5774,227018,129186,232403,,90.8426966292,13.0430107527,ADa1,8,9
5801,212500,126800,233715,26.5675675676,80.5526315789,11.4095238095,ADa1,8,9
5802,212500,126800,233815,30.3243243243,101.434210526,14.580952381,ADa1,8,9
5804,212500,126800,233915,49.2162162162,97.0263157895,12.0095238095,ADa1,8,9
5686,222583,122467,226210,23.19,71.4605263158,,aGDBf2,8,13
5889,222317,120270,236711,27.9009009009,87.9210526316,,Gbax2,8,19
5656,215884,129169,224A,,70.9966581026,14.3793103448,Gbax2,8,19
5826,242727,131410,234A,,101.695,8.09836065574,Gbax4,8,19
5690,222462,122682,226310,23.53,70.5394736842,,Gbax2,8,19
5812,224000,124250,234205,23.0625,87.8157894737,13.0430107527,GbBK2,8,19
5813,224000,124250,234305,21.2767857143,82.5526315789,11.9677419355,GbBK2,8,19
5359,233400,130250,21258G,29.2,97.5353535353,,GbBK4,8,19
5757,221004,128255,231509,24.46,,14.3440860215,GbBK2,8,19
5856,256648,128357,235A,,40.5999127116,12.1724137931,Gbbr2,14,29
5893,280180,142537,236A,,34.5855817938,17.5793099195,Gbbr2,14,29
5989,254804,139707,24421,67.5495495495,163.191919192,15.7311827957,GDbr2,9,25
5938,218494,145367,24-Mar,33.8545454545,169.394736842,12.9047619048,Aca1,6,9
5983,230500,138606,243A,,60.9185940303,12.1724137931,Aha,6,9
5940,218529,139317,24_ThBailleux,,24490.7610484,,GbBf2,6,13
6022,198979,134846,246_ALienard,55.489691,169.248128,21.449504486,GbBf2,6,13
5939,197888,134788,24_ALienard,54.844842,129.020551,8.56236756553,GbBt2,6,12
6088,197468,134921,25_ALienard,74.666258,144.020934,10.9786267097,GbBt4,6,12
6089,218522,139207,25_ThBailleux,,,440.429788506,OX,6,43
6253,218522,139207,26_ThBailleux,,20717.965078,,OX,6,43
6391,218522,139207,27_ThBailleux,,21487.0031055,,OX,6,43
6116,275316,93704,251A,,97.553235528,16.1245907623,fGbbr4,17,32
6182,213715,154494,256,,,,Aba1,2,4
6534,236268,154584,28-Mar,33.8545454545,165.447368421,17.6666666667,AbB3,2,4
6392,219798,156182,270,,,,Aba1,2,4
6408,219798,156182,271,,,,Aba1,2,4
5970,220192,150855,242A,29.2346923163,228.68432903,11.9540980574,Aba1,2,4
6171,236407,162349,25542,25.9279279279,93.797979798,16.2688172043,Aba1,2,4
6581,240609,159434,28402,,92.2828282828,15.5161290323,AbB,2,4
6051,239007,159300,24831,31.0630630631,135.919191919,15.0860215054,Abp0_1,2,4
6087,223124,147393,25-Mar,,177.289473684,12.9047619048,Acp,2,4
6160,240283,126789,255110,24.28,87.9473684211,,Gbbkr2,10,22
6156,240124,126848,255010,22.97,83.4078947368,,Gbbkr2,10,22
6152,239965,126907,254910,24.37,83.9210526316,,Gbbkr0_1,10,22
6164,240362,126759,255210,23.94,94.5789473684,,GDb0_1,10,23
6167,240461,126730,255310,28.6,85.1315789474,,GDb0_1,10,23
6010,225170,125365,245606,23.7767857143,81.5,12.1075268817,(x)Aba,8,9
6012,225170,125365,245706,24.8482142857,81.1052631579,13.9032258065,(x)Aba,8,9
6366,219197,119272,268516,,65.8947368421,,(x)Aba,8,9
6369,219197,119272,268616,,76.2894736842,,(x)Aba,8,9
6376,220091,120396,268916,,38.9473684211,,(x)Aba,8,9
6379,220091,120396,269016,,56.4210526316,,(x)Aba,8,9
6371,220187,120552,268716,,54.4078947368,,(x)Aba,8,9
6373,220187,120552,268816,,54.8421052632,,(x)Aba,8,9
5930,220942,122785,239204,33.87,103.605263158,19.4946236559,A-GDa,8,9
6109,215835,123584,251604,21.87,82.5526315789,9.81720430107,Aba1,8,9
6395,219173,127233,270203,20.3839285714,87.4719101124,13.0430107527,Aba1,8,9
6396,219213,127100,270303,21.2767857143,94.2134831461,15.1935483871,Aba1,8,9
6056,217575,124040,248613,,94.0921052632,15.623655914,Aba1,8,9
6057,218107,124109,248713,29.3423423423,96.6842105263,15.9032258065,Aba1,8,9
6476,217483,123683,276604,,135.184210526,14.1182795699,Aba1,8,9
6483,217373,125205,276804,21.87,90.4473684211,8.74193548387,Aba1,8,9
6479,217327,125263,276704,27.87,85.1842105263,9.81720430107,ADa1,8,9
5947,212100,126600,240215,17.4324324324,47.3421052632,5.79047619048,ADa1,8,9
5949,212100,126600,240315,20.7747747748,47.9605263158,5.91428571429,ADa1,8,9
6289,225900,129900,262309,,,13.3655913978,aGbap2,8,14
6274,228001,128663,261609,22.41,,13.4516129032,aGbap2,8,14
6103,214027,123510,251404,23.87,87.8157894737,10.8924731183,Gbax2,8,19
6106,214250,123750,251504,25.87,91.7631578947,11.9677419355,Gbax2,8,19
5958,213309,125104,241303,23.0625,88.595505618,14.1182795699,Gbax4,8,19
6286,225250,130000,262209,50.58,,11.3655913978,Gbax2,8,19
6282,225625,130125,262009,,,17.0752688172,GbBfp2,8,14
6294,225780,130320,262709,27.54,,14.8602150538,GbBfp2,8,14
6014,223500,124350,245806,24.4017857143,79.7894736842,14.9784946237,GbBK2,8,19
6017,223500,124350,245906,26.0982142857,91.8947368421,14.9784946237,GbBK2,8,19
6101,214115,123380,251304,23.87,82.5526315789,10.8924731183,GbBK2,8,19
7157,261820,150376,3/13562,36.6486486486,130,49.0952380952,ADa,7,9
6806,263252,147744,3/1/1953bis,,228.605263158,23.380952381,GbBK2,7,17
6823,262359,149043,3/10317,41.1272727273,231.236842105,19,GbBK2,7,17
7156,262189,148661,3/13561,33.9459459459,130,26.2380952381,GbBK2,7,17
7097,244175,141543,3/13232,41.1531531532,239,16.7142857143,Gbbfp2,7,16
6822,261590,150644,3/10316,47.4909090909,174.657894737,15,wG-LIx2,7,9
7194,218797,140370,3/15076,,,,(x)Ada,6,9
7158,238065,153216,3/13563,42.954954955,207,19.5714285714,Aba1,6,9
7159,238065,153216,3/13563.1,42.954954955,181,19.5714285714,Aba1,6,9
6807,202941,135499,3/1/1966bis,48.4,125.973684211,15.7619047619,Aba1,6,9
7199,202079,135464,3/15990,11.5818181818,126,15.7619047619,Aba1,6,9
7192,217702,139425,3/15007,,,,Aba1,6,9
7010,203812,136928,3/12947,131.243243243,275,10.1428571429,Aba1,6,9
7155,218407,144656,3/13560,,234,33.8571428571,Aba1,6,9
7193,217519,142014,3/15075,,,,Aba1,6,9
7116,202981,137400,3/13318,37.5495495496,82,13.8571428571,Aba1,6,9
7184,218554,140318,3/14787,,,,Acp,6,9
7185,218554,140318,3/14788,,,,Acp,6,9
6689,211130,142092,290,,,,Aca1,6,9
6706,211130,142092,291,,,,Aca1,6,9
7267,209649,130833,3/17032,31.1272727273,68,8.33333333333,ADa0,6,9
6937,199201,136835,3/11338,32.9454545455,103.605263158,7,ADa0,6,9
6939,207733,135742,3/11340,40.2181818182,108.868421053,8.2,ADp(c),6,9
6993,204466,136256,3/12097,,131,14.8095238095,ADp(c),6,9
6938,204231,136055,3/11339,43.8545454545,99.6578947368,7.6,AIp(c),6,9
6991,203519,135448,3/12095,35.7477477477,109,14.8095238095,GbBf4,6,13
6906,227559,147785,3/11058,61.1272727273,32.5526315789,15,GbBt4,6,12
6992,204500,136585,3/12096,,130,15.7619047619,GDBt4,6,12
7038,203998,135511,3/13047,39.3513513514,106,12.9047619048,rADa2_3,6,9
7154,237275,154006,3/13558,43.8558558559,209,17.6666666667,Aba1,2,4
6905,223458,149610,3/11057,28.4,71.8947368421,16,Aba1,2,4
7077,223107,150228,3/13196,29.4414414414,103,17.6666666667,Aba1,2,4
7167,216915,151153,3/13628,41.1531531532,119,20.5238095238,Aba1,2,4
6722,229969,157835,292513,24.4504504504,122.789473684,17.0967741935,Aba1,2,4
7268,210464,155886,3/17129,34.7636363636,59,11.9523809524,Aba1,2,4
7269,210348,155811,3/17131,,55,11.8571428571,Aba1,2,4
6718,214411,157154,292,69.3090909091,133,11.5714285714,Aba1,2,4
6728,214411,157154,293,22.9454545455,77,10.1428571429,Aba1,2,4
6752,214411,157154,294,20.2181818182,72,8.90476190476,Aba1,2,4
7211,200639,153695,3/16000,11.1272727273,66,18.619047619,Aba1,2,4
7178,239054,160663,3/14502,,,,Aba0,2,4
7246,225902,153135,3/17009,27.4909090909,118,13.8571428571,Aba1,2,4
7247,225902,153135,3/17010,,138,14.8095238095,Aba1,2,4
7243,221477,153086,3/17006,26.5818181818,94,15.7619047619,Aba1,2,4
7242,219525,151641,3/17005,27.4909090909,102,12.9047619048,Aba1,2,4
7232,219700,158750,3/16995,,73,11.7619047619,Aba0,2,4
7189,207198,151923,3/14969_A_3/14978,,,,Aba1,2,4
6966,237903,160880,3/11765,,71,16.7142857143,Aba1,2,4
7177,238990,160447,3/14501,,,,Aba1,2,4
6979,206045,152306,3/11902_A_3/11922,22.6846846847,69.5,11.4761904762,Aba1,2,4
7183,206045,152306,3/14769_A_3/14978,,,,Aba1,2,4
7065,222566,155055,3/13125,25.8378378378,98,13.8571428571,Aba1,2,4
6686,236268,154584,29-Mar,20.2181818182,103.605263158,12.9047619048,AbB3,2,4
6831,236268,154584,3/10933,,94.3947368421,13,AbB3,2,4
6720,230509,158430,292313,28.6936936937,126.631578947,15.1720430108,Aba1,2,4
6721,230473,158275,292413,33.7657657658,126.855263158,16.1935483871,Aba1,2,4
7272,236492,158356,3/17166,38.4,132,13.8571428571,Aba1,2,4
7273,236492,158356,3/17167,32.9454545455,121,14.8095238095,Aba1,2,4
7274,236492,158356,3/17168,35.6727272727,123,15.7619047619,Aba1,2,4
7275,238058,158558,3/17169,32.0363636364,122,13.8571428571,Aba1,2,4
7276,238058,158558,3/17170,,120,16.7142857143,Aba1,2,4
7179,239886,159470,3/14503,,,,Aba1,2,4
7067,220857,155659,3/13127,,82,12.9047619048,Abp(c),2,4
6834,225748,148882,3/10937,33.8545454545,182.552631579,18,Abp(c),2,4
7206,195434,144164,3/15997,14.3090909091,55,14.8095238095,Abp(c),2,4
7078,215619,144879,3/13202,,91,12.9047619048,Aba1,2,4
7259,222185,153475,3/17024,26.5818181818,93,10.5238095238,AbB,2,4
7260,222185,153475,3/17025,,138,12.9047619048,AbB,2,4
7261,222185,153475,3/17026,,117,12.9047619048,AbB,2,4
7262,222185,153475,3/17027,218.4,95,12.9047619048,AbB,2,4
7013,227554,155164,3/12950,32.1441441441,153,15.7619047619,AbB,2,4
7075,235991,155981,3/13145,44.7567567568,169,12.9047619048,AbB2,2,4
6994,237136,153437,3/12144,,176,17.6666666667,AbB2,2,4
7270,221572,150766,3/17164,33.8545454545,105,14.8095238095,Abp(c),2,4
7012,226426,156228,3/12949,32.1441441441,141,12.9047619048,Abp0_1,2,4
7271,221837,150587,3/17165,,106,13.8571428571,Abp(c),2,4
6832,236694,155733,3/10934,33.8545454545,182.552631579,17,Abp1,2,4
7066,222225,155105,3/13126,,92,13.8571428571,Abp0_1,2,4
6867,211752,150767,3/10988,38.4,98.3421052632,18,Abp(c),2,4
6833,224888,148828,3/10936,39.3090909091,208.868421053,14,Abp(c),2,4
7014,227488,155662,3/12951,33.045045045,144,19.5714285714,Abp0_1,2,4
7238,221765,152080,3/17001,,146,14.8095238095,Abp(c),2,4
7239,221765,152080,3/17002,31.1272727273,119,15.7619047619,Abp(c),2,4
7240,221765,152080,3/17003,27.4909090909,109,14.8095238095,Abp(c),2,4
7241,221765,152080,3/17004,28.4,110,15.7619047619,Abp(c),2,4
7244,226356,152910,3/17007,,134,13.8571428571,Abp(c),2,4
7245,226356,152910,3/17008,52.9454545455,160,19.5714285714,Abp(c),2,4
7256,216269,151005,3/17021,,93,9,Abp0,2,4
7257,216269,151005,3/17022,29.3090909091,90,14.8095238095,Abp0,2,4
7258,216269,151005,3/17023,27.4909090909,85,12.9047619048,Abp0,2,4
7204,196027,143290,3/15995,,66,16.7142857143,Aca1,2,4
7068,236568,155787,3/13128,42.0540540541,162,20.5238095238,Abp0,2,4
7069,236568,155787,3/13129,34.8468468468,154,14.8095238095,Abp0,2,4
7201,195455,143231,3/15992,8.12727272727,48,14.8095238095,Acp1,2,4
7208,201556,148632,3/15999,8.76363636364,49,14.8095238095,Abp0_1,2,4
7064,223638,149856,3/13124,31.2432432432,112,13.8571428571,Abp0_1,2,4
7205,195362,143800,3/15996,12.0363636364,52,15.7619047619,Aca1,2,4
6967,233951,160712,3/11766,28.5405405405,63,15.7619047619,ADp,2,4
7203,195968,142599,3/15994,22.0363636364,59,14.8095238095,Adp1,2,4
7200,195625,143074,3/15991,11.5818181818,5.8,13.8571428571,Adp1,2,4
7202,195331,143248,3/15993,,53,12.9047619048,Aba1,2,4
7180,241384,160308,3/14504,,,,Abpy(1),2,43
7168,233607,122338,3/13788,,,,Aba,10,24
7169,233738,122541,3/13789,,,,ADa1,10,24
6954,234523,123525,3/11402,28.4,127.289473684,14,Gbb0_1,10,23
6869,236632,126513,3/10991,28.4,99.6578947368,13,Gbbkr2,10,22
6969,241273,127088,3/11842,33.9459459459,93,10.7142857143,GDb0_1,10,23
6970,241273,127088,3/11843,25.8378378378,78,10.2380952381,GDb0_1,10,23
6971,241273,127088,3/11844,29.4414414414,83,10.9047619048,GDb0_1,10,23
6972,241273,127088,3/11845,24.9369369369,74,10.4285714286,GDb0_1,10,23
6668,225400,130350,289205,31.0982142857,118.078947368,13.0430107527,A-Gbp,8,9
6744,217488,120947,293608,24.81,85.3483146067,13.6129032258,A-Gbp1,8,9
6661,220600,122310,288805,23.9553571429,70.7105263158,16.2688172043,A-GDa,8,9
6664,220600,122310,288905,,73.3421052632,15.1935483871,A-GDa,8,9
6741,217420,121595,293508,21.34,81.5168539326,12.7204301075,Aba0,8,9
6958,232147,129248,3/11440,24.7636363636,131.236842105,14,Aba1,8,9
7186,215968,118975,3/14939,,,,Aba1,8,9
6771,212677,124130,295904,22.87,95.7105263158,13.0430107527,Aba1,8,9
7079,217059,127264,3/13203,23.1351351351,85,10.7142857143,Aba1,8,9
6868,222151,130130,3/10990,,106.236842105,8.4,Aba1,8,9
6667,225300,130070,289105,102.526785714,266.763157895,17.3440860215,Aca0,8,9
6957,224908,131462,3/11439,24.7636363636,149.657894737,14,Aca0,8,9
6951,237679,136386,3/11399,34.7636363636,210.184210526,20,aGbap4,8,14
6658,220600,122580,288705,,69.3947368421,13.0430107527,aGbBf2,8,13
6952,237693,134585,3/11400,31.1272727273,170.710526316,11,Gbap4,8,14
6870,217156,127641,3/10992,25.6727272727,94.3947368421,11,Gbax2,8,19
7195,220752,132512,3/15244,,,,Gbap2,8,14
6953,237593,134568,3/11401,32.0363636364,177.289473684,19,Gbap2,8,14
6726,212400,124500,292908,,88.0224719101,12.3225806452,Gbap4,8,14
6730,212400,124500,293008,21.86,79.2134831461,12.9677419355,Gbap4,8,14
6734,212400,124500,293108,21.23,67.1348314607,12.064516129,Gbap4,8,14
6669,225400,130420,289305,34.6696428571,128.605263158,15.1935483871,Gbax2,8,19
7266,211044,128844,3/17031,21.1272727273,93,15.7619047619,GbBf4,8,13
7263,211290,129077,3/17028,,91,16.7142857143,GbBf2,8,13
7264,211290,129077,3/17029,24.7636363636,85,14.8095238095,GbBf2,8,13
7265,211290,129077,3/17030,27.4909090909,91,18.619047619,GbBf2,8,13
7188,216274,118317,3/14941,,,,GbBK2,8,19
7039,230047,125837,3/13048,20.4324324324,87,13.8571428571,GbBfp2,8,14
7191,216496,126892,3/15/2017bis,23.8545454545,90.4473684211,12.9047619048,GbBK2,8,19
7187,215928,118564,3/14940,,,,GbBK4,8,19
6956,235417,125054,3/11404,29.3090909091,170.710526316,23,fGbb7,12,25
6955,235399,125205,3/11403,27.4909090909,145.710526316,16,Gbp,12,25
7297,256916,151471,3/17527,50.2181818182,120,16.7142857143,ADa,7,9
7298,256916,151471,3/17528,50.2181818182,133,18.619047619,ADa,7,9
7299,257072,151342,3/17529,58.4,149,29.0952380952,ADa,7,9
7300,222569,135805,3/17611,29.3090909091,147,18.619047619,Aba1,6,9
7301,222569,135805,3/17612,29.3090909091,142,13.8571428571,Aba1,6,9
7322,231286,149779,3/24/2017bis2,62.9454545455,361.5,25.2857142857,Aba1,6,9
7304,223400,135770,3/17615,,162,12.9047619048,Aba1,6,9
7323,224492,143732,3/25/2017bis,65.6727272727,468.078947368,18.619047619,Aba1,6,9
7293,206185,136091,3/17194,,116,15.7619047619,Aba1,6,9
7294,206185,136091,3/17195,38.4,115,16.7142857143,Aba1,6,9
7320,231082,150379,3/23/2017bis,54.7636363636,311.5,16.7142857143,Aba1,6,9
7295,206141,135734,3/17196,35.6727272727,75,11.6666666667,Abp(c),6,9
7296,206141,135734,3/17197,41.1272727273,86,11.8571428571,Abp(c),6,9
7305,223814,135769,3/17616,29.3090909091,168,12.9047619048,Aca1,6,9
7302,223159,135790,3/17613,30.2181818182,144,20.5238095238,ADp(c),6,9
7303,223159,135790,3/17614,29.3090909091,147,14.8095238095,ADp(c),6,9
7287,236064,153163,3/17186,54.7636363636,191,17.6666666667,Aba1,2,4
7290,206898,149073,3/17191,32.0363636364,61,14.8095238095,Abp(c),2,4
7291,206898,149073,3/17192,,66,13.8571428571,Abp(c),2,4
7292,206898,149073,3/17193,31.1272727273,66,13.8571428571,Abp(c),2,4
7288,236294,153266,3/17187,,193,18.619047619,AbB2,2,4
7289,205844,153391,3/17190,,70,13.8571428571,Abp(c),2,4
7319,215941,151987,3/22/2017bis2,,94.3947368421,12.9047619048,Abp(c),2,4
7307,221968,132171,3/17733,26.5818181818,96,13.8571428571,Gbap2,8,14
7306,220756,132540,3/17732,,,,Gbap2,8,14
8169,259069,136172,3/53794,86.5818181818,252.289473684,28.1428571429,Gbbf2,9,25
8544,247083,160097,3/55624,32.0363636364,152.289473684,16.7142857143,Aba0,7,9
8559,261353,149149,3/56251,134.763636364,270.710526316,18.619047619,ADa,7,9
8542,263252,147744,3/55621,90.2181818182,441.763157895,24.3333333333,GbBK2,7,17
8167,251148,144406,3/53779,58.4,225.973684211,16.7142857143,GbBK2,7,17
8562,267112,151305,3/56256,238.4,1194.39473684,27.1904761905,GbBK2,7,17
8543,261643,148842,3/55623,54.7636363636,199.657894737,13.8571428571,Gbbk4,7,17
8560,262124,148870,3/56254,119.309090909,572.026315789,20.5238095238,Gbbk4,7,17
8561,262124,148870,3/56255,142.945454545,944.394736842,22.4285714286,Gbbk4,7,17
8168,250943,144232,3/53780,63.8545454545,236.5,18.619047619,Gbbkf4,7,17
8178,205460,136330,3/53868,21.1272727273,91.7631578947,15.7619047619,(x)Aba1,6,9
8540,205460,136330,3/55444,38.4,57.5526315789,16.7142857143,(x)Aba1,6,9
8570,204914,135903,3/56471,38.4,181.236842105,17,(x)ADa1,6,9
8566,205100,135700,3/56299,32.0363636364,115.447368421,14.8095238095,Aba1,6,9
8328,226738,147715,3/54455,49.3090909091,182.552631579,19.5714285714,Aba,6,9
8381,203239,135373,3/55030,60.2181818182,185.184210526,16.7142857143,ADp,6,9
8387,227804,146737,3/55060,41.1272727273,303.605263158,14.8095238095,Ada,6,9
8419,219558,145719,3/55097,27.4909090909,224.657894737,11.9523809524,Ada1,6,9
8164,223458,149610,3/53670,,161.5,15.7619047619,Aba1,2,4
8493,232674,159643,3/55215,,114.131578947,13.8571428571,Aba(b)0,2,4
8407,215186,150529,3/55081,23.8545454545,127.289473684,17.6666666667,Aba1,2,4
8390,228083,149335,3/55063,60.2181818182,432.552631579,16.7142857143,Aba(b)1,2,4
8184,231207,158916,3/53881,26.5818181818,139.131578947,18.619047619,Aba1,2,4
8393,236838,155373,3/55067,36.5818181818,200.973684211,17.6666666667,Aba(b)0,2,4
8241,198442,142174,3/53981,28.4,73.3421052632,12.9047619048,Aba1,2,4
8392,236121,157153,3/55066,,182.552631579,13.8571428571,Aba1,2,4
8394,237490,160107,3/55068,,145.710526316,14.8095238095,Aba1,2,4
8182,225151,148622,3/53873,32.9454545455,203.605263158,17.6666666667,Abp(c),2,4
8386,225748,148882,3/55059,,231.236842105,14.8095238095,Abp(c),2,4
8231,229705,157696,3/53966,,70.7105263158,18.619047619,Abp,2,4
8568,235577,158828,3/56321,,153.605263158,11,AbB,2,4
8391,236214,156105,3/55064,36.5818181818,210.184210526,17.6666666667,AbB2,2,4
8408,216135,150924,3/55082,21.1272727273,118.078947368,14.8095238095,AbB2,2,4
8409,214815,150248,3/55083,,123.342105263,17.6666666667,Abp0,2,4
8406,221471,148313,3/55080,26.5818181818,185.184210526,17.6666666667,Abp,2,4
8531,224888,148828,3/55377,32.9454545455,229.921052632,15.7619047619,Abp(c),2,4
8295,225188,147680,3/54274,42.0363636364,208.868421053,18.619047619,Abp(c),2,4
8567,236208,157100,3/56315,28.4,178.605263158,9.4,Abp1,2,4
8389,225164,149678,3/55062,31.1272727273,179.921052632,14.8095238095,Abp0_1,2,4
8246,196027,143290,3/53990,24.7636363636,66.7631578947,15.7619047619,Aca1,2,4
8247,195362,143800,3/53991,,68.0789473684,16.7142857143,Aca1,2,4
8239,198497,141376,3/53979,31.1272727273,77.2894736842,14.8095238095,Ada1,2,4
8240,198302,141875,3/53980,28.4,73.3421052632,12.9047619048,Ada1,2,4
8238,197886,141374,3/53978,23.8545454545,68.0789473684,13.8571428571,Adp0,2,4
8569,232468,159403,3/56323,26.5818181818,141.763157895,7.57142857143,GbBx,2,5
8183,224032,148589,3/53874,,178.605263158,16.7142857143,Aba1,2,4
8388,224612,148871,3/55061,29.3090909091,185.184210526,13.8571428571,Aba1,2,4
8296,241308,160964,3/54276,,179.921052632,15.7619047619,Abpy(1),2,43
8297,241586,162551,3/54277,42.0363636364,202.289473684,15.7619047619,Abpy(1),2,43
8171,236334,127143,3/53853,26.5818181818,100.973684211,15.7619047619,GbBK2,10,22
8172,236625,127339,3/53855,29.3090909091,103.605263158,14.8095238095,GbBK2,10,22
8173,236625,127339,3/53856,28.4,91.7631578947,11.1904761905,GbBK2,10,22
8524,234368,123906,3/55291,,172.026315789,19.5714285714,Gbbk4,10,22
8525,234857,123471,3/55292,23.8545454545,169.394736842,13.8571428571,GbBKf2,10,22
8122,241265,127058,3/45478,36.4553571429,107,15,GDb0_1,10,23
8494,222938,130579,3/55217,32.9454545455,144.394736842,11.7619047619,Gbax2,8,19
8299,265604,121576,3/54280,30.2181818182,148.342105263,21.4761904762,Gbbfi2(r),14,29
8298,265644,121661,3/54279,30.2181818182,157.552631579,22.4285714286,Gbbfi3(r),14,29
8835,241362,126004,305708,39.38,164.550561798,19.7849462366,Gbbr4,9,25
8838,241362,126004,305808,42.73,160.595505618,17.1290322581,Gbbr4,9,25
8608,261820,150376,3/57431,179.891891892,876,38.619047619,ADa,7,9
8607,262189,148661,3/57430,150.162162162,475,19.5714285714,GbBK2,7,17
8870,211500,130830,307409,31.2,,18.7956989247,(x)Aba,6,9
8624,226793,146821,3/58133,,,,A-Gcp0,6,9
8625,226793,146821,3/58134,,,,A-Gcp0,6,9
8652,201993,136068,3/59425,,,,Aba1,6,9
9016,202079,136115,311315,42.4954954955,135.328947368,13.8,Aba1,6,9
9033,202079,136115,311415,49.2972972973,202.473684211,14.3619047619,Aba1,6,9
9036,202079,136115,311515,47.1801801802,145.460526316,14.3142857143,Aba1,6,9
9057,202079,136115,311615,43.7387387387,132.539473684,14.0666666667,Aba1,6,9
9066,202079,136115,311715,91.9279279279,253.131578947,14.0095238095,Aba1,6,9
9069,202079,136115,311815,84.1171171171,224.184210526,14.5428571429,Aba1,6,9
9072,202079,136115,311915,,385.763157895,15.3904761905,Aba1,6,9
9215,202079,136115,315815,78.018018018,218.684210526,15.4,Aba1,6,9
9216,202079,136115,315915,,197.934210526,13.380952381,Aba1,6,9
9220,202079,136115,316015,51.1891891892,146.223684211,13.7619047619,Aba1,6,9
9230,202079,136115,316415,39.4954954955,131.184210526,13.5714285714,Aba1,6,9
9232,202079,136115,316515,86.7027027027,148,14.4380952381,Aba1,6,9
9073,201300,135400,31192 E,48,143.564102564,16.6,Aba1,6,9
9247,205100,136700,31764O,31.7,97.4102564103,10.4,Aba1,6,9
9248,210800,138800,31764P,32.5,88.8632478632,10,Aba1,6,9
8649,218686,145122,3/59407,,,,Aba1,6,9
8682,218700,145000,30004/A,42.1,81.6837606838,10,Aba1,6,9
8946,218800,145000,31060O,,130.743589744,12.7,Aba1,6,9
9183,222800,144300,31409E,31.3,111.085470085,13.4,AbB,6,9
9184,219000,142000,31409F,30.5,104.247863248,13.5,Aca1,6,9
9163,220650,144600,31379I,30.7,123.905982906,13,Aca1,6,9
8613,204705,138215,3/57475,,215,14.8095238095,Aca1,6,9
9160,221000,144200,31379B,,116.213675214,14.2,Aca1,6,9
8684,222325,135504,300108,,112.550561798,11.8387096774,Aca1,6,9
8943,219500,144300,31060H,39.4,162.367521368,17,Aca1,6,9
9243,210400,132100,31764D,32.1,92.2820512821,10.2,ADa0,6,9
9120,223800,146100,31235 V,46.6,148.692307692,14.6,Aca1,6,9
9242,209800,130000,31764A,,81,11.2,ADa0,6,9
8973,226700,136950,31090G,31.9,124.760683761,10.9,ADa1,6,9
9094,202000,140800,31234AB,21.6,62.0256410256,10.3,Ada1,6,9
8945,220900,146000,31060K,37.9,146.982905983,14.7,Ada1,6,9
9162,220250,144550,31379H,31.7,123.905982906,14.4,Ada1,6,9
8981,201400,139700,31091R,24.8,70.5726495726,11.6,Ada1,6,9
8944,219700,144100,31060I,,158.094017094,13.4,AdB,6,9
9133,228300,136800,31298J,27.4,93.9914529915,12,Aha,6,9
8668,200049,135267,3/60105,,,,GbBf4,6,13
9118,223100,145300,31235 R,51.7,158.094017094,15,GdBo2,6,12
8612,203830,138290,3/57474,58.2702702703,104,14.8095238095,kuGbxt2_4,6,12
9226,206600,133400,31623,31.9,116.213675214,10.8,Lbpy,6,43
8676,218638,139292,3_ThBailleux,,6646.29266484,,OX,6,43
8675,239047,155251,3/9853.2,,225.973684211,16.7142857143,Aba1,2,4
9119,221200,148000,31235 T,34.4,137.581196581,16.4,Aba1,2,4
8611,212601,148744,3/57436,25.8378378378,77,11.6666666667,Aba1,2,4
9238,220616,158131,317,,79,13.8571428571,AbB,2,4
8666,211398,152616,3/60101,,,,Aba1,2,4
8586,213699,143733,3/56642,19.3090909091,45.7105263158,6.8,Aba1,2,4
8587,213699,143733,3/56644,24.7636363636,58.8684210526,7.3,Aba1,2,4
9140,213700,143650,31311C,33.1,107.636363636,,Aba1,2,4
9141,213700,143650,31311D,31.7,104.606060606,,Aba1,2,4
